Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1998,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,9.27828996990628
Sri Lanka,LKA,1997,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,9.33589328939735
Sri Lanka,LKA,1996,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,9.38479943370542
Sri Lanka,LKA,1995,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,9.4362612639775
Sri Lanka,LKA,1994,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,9.58049619435234
Sri Lanka,LKA,1993,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,9.87223167607328
Sri Lanka,LKA,1992,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.2831112063139
Sri Lanka,LKA,1991,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.8054438924895
Sri Lanka,LKA,1990,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.2978184674731
Sri Lanka,LKA,1989,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.7200607295922
Sri Lanka,LKA,1988,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.090082303419
Sri Lanka,LKA,1987,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.286256614424
Sri Lanka,LKA,1986,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.2826930883248
Sri Lanka,LKA,1985,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.1483881375613
Sri Lanka,LKA,1984,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.9102812253837
Sri Lanka,LKA,1983,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.6606522371382
Sri Lanka,LKA,1982,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.5500710278523
Sri Lanka,LKA,1981,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.5799097907623
Sri Lanka,LKA,1980,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.71600920368
Sri Lanka,LKA,1979,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.9303507942392
Sri Lanka,LKA,1978,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.1684249738522
Sri Lanka,LKA,1977,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.3848659448359
Sri Lanka,LKA,1976,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.5583986089594
Sri Lanka,LKA,1975,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.6858174690642
Sri Lanka,LKA,1974,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.7877121885833
Sri Lanka,LKA,1973,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.8668496367959
Sri Lanka,LKA,1972,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.9188301756516
Sri Lanka,LKA,1971,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.9802106048588
Sri Lanka,LKA,1970,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.0700948401433
Sri Lanka,LKA,1969,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.1665705985234
Sri Lanka,LKA,1968,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.2499301276117
Sri Lanka,LKA,1967,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.2968551472707
Sri Lanka,LKA,1966,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.2803578569087
Sri Lanka,LKA,1965,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.2099199282596
Sri Lanka,LKA,1964,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.111820348812
Sri Lanka,LKA,1963,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.012347947781
Sri Lanka,LKA,1962,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.9402293166219
Sri Lanka,LKA,1961,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.9027322274286
Sri Lanka,LKA,1960,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.8590681958096
Sri Lanka,LKA,2023,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.44033698012196
Sri Lanka,LKA,2022,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.53422239286987
Sri Lanka,LKA,2021,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.63347634698372
Sri Lanka,LKA,2020,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.72252324118333
Sri Lanka,LKA,2019,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.79104118405126
Sri Lanka,LKA,2018,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.83371196903627
Sri Lanka,LKA,2017,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.84720461491075
Sri Lanka,LKA,2016,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.83102503859855
Sri Lanka,LKA,2015,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.79234831475934
Sri Lanka,LKA,2014,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.74900937585654
Sri Lanka,LKA,2013,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.72394631548708
Sri Lanka,LKA,2012,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.73258944157312
Sri Lanka,LKA,2011,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.78060617441084
Sri Lanka,LKA,2010,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.86232076196053
Sri Lanka,LKA,2009,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.96296560411984
Sri Lanka,LKA,2008,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.0648049747079
Sri Lanka,LKA,2007,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.15523191634621
Sri Lanka,LKA,2006,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.23009254210836
Sri Lanka,LKA,2005,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.29382105742998
Sri Lanka,LKA,2004,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.36359021704173
Sri Lanka,LKA,2003,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.46211233609757
Sri Lanka,LKA,2002,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.60892073281172
Sri Lanka,LKA,2001,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.79314987579276
Sri Lanka,LKA,2000,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.97110684068116
Sri Lanka,LKA,1999,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.13253418943027
Sri Lanka,LKA,1998,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.30768435522509
Sri Lanka,LKA,1997,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.53046219251718
Sri Lanka,LKA,1996,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.85599719348971
Sri Lanka,LKA,1995,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.2708784639316
Sri Lanka,LKA,1994,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.7229406373506
Sri Lanka,LKA,1993,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.1442098310036
Sri Lanka,LKA,1992,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.4321483344891
Sri Lanka,LKA,1991,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.5100553942728
Sri Lanka,LKA,1990,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.3873062769861
Sri Lanka,LKA,1989,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.2041185096219
Sri Lanka,LKA,1988,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.0652985426962
Sri Lanka,LKA,1987,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.0166066201521
Sri Lanka,LKA,1986,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.0561636648658
Sri Lanka,LKA,1985,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.1508993230466
Sri Lanka,LKA,1984,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.2568393774082
Sri Lanka,LKA,1983,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.353408312768
Sri Lanka,LKA,1982,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.4646074838488
Sri Lanka,LKA,1981,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.5955888674457
Sri Lanka,LKA,1980,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.7291276026863
Sri Lanka,LKA,1979,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.8546274042807
Sri Lanka,LKA,1978,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.9586990514902
Sri Lanka,LKA,1977,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.0238096107567
Sri Lanka,LKA,1976,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.0858355790371
Sri Lanka,LKA,1975,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.1621343551368
Sri Lanka,LKA,1974,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.2297894309454
Sri Lanka,LKA,1973,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.2807488696514
Sri Lanka,LKA,1972,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.3025648363245
Sri Lanka,LKA,1971,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.2759508717956
Sri Lanka,LKA,1970,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.2131206030888
Sri Lanka,LKA,1969,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.1369593089579
Sri Lanka,LKA,1968,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.0706747332946
Sri Lanka,LKA,1967,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.0392572119396
Sri Lanka,LKA,1966,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.0436862407699
Sri Lanka,LKA,1965,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.0453674014882
Sri Lanka,LKA,1964,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.0347992916175
Sri Lanka,LKA,1963,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.0804054792815
Sri Lanka,LKA,1962,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.1974090521165
Sri Lanka,LKA,1961,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.3172347438054
Sri Lanka,LKA,1960,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.4126022858601
Sri Lanka,LKA,2023,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.1737746667628
Sri Lanka,LKA,2022,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.24341622753135
Sri Lanka,LKA,2021,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.32695574033869
Sri Lanka,LKA,2020,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.41046359798538
Sri Lanka,LKA,2019,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.47534845149914
Sri Lanka,LKA,2018,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.51536272932495
Sri Lanka,LKA,2017,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.52779184189729
Sri Lanka,LKA,2016,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.51305549627342
Sri Lanka,LKA,2015,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.47711366301291
Sri Lanka,LKA,2014,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.43583412985929
Sri Lanka,LKA,2013,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.41075073446969
Sri Lanka,LKA,2012,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.41422878924625
Sri Lanka,LKA,2011,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.44040006057368
Sri Lanka,LKA,2010,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.48032683880017
Sri Lanka,LKA,2009,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.52617659656213
Sri Lanka,LKA,2008,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.56773393136441
Sri Lanka,LKA,2007,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.60218427727331
Sri Lanka,LKA,2006,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.63113821169893
Sri Lanka,LKA,2005,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.66583062395735
Sri Lanka,LKA,2004,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.72833572526059
Sri Lanka,LKA,2003,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.8406109592359
Sri Lanka,LKA,2002,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.01773457506704
Sri Lanka,LKA,2001,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.22699204791697
Sri Lanka,LKA,2000,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.40252325340759
Sri Lanka,LKA,1999,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.54328398030119
Sri Lanka,LKA,1998,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.69532115483701
Sri Lanka,LKA,1997,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.89768317865042
Sri Lanka,LKA,1996,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.2098411059618
Sri Lanka,LKA,1995,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.6169409129417
Sri Lanka,LKA,1994,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.0523775594321
Sri Lanka,LKA,1993,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.4433585244634
Sri Lanka,LKA,1992,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.6918380772127
Sri Lanka,LKA,1991,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.7184665531086
Sri Lanka,LKA,1990,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.5386322678485
Sri Lanka,LKA,1989,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.2981873297494
Sri Lanka,LKA,1988,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.1080792701851
Sri Lanka,LKA,1987,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.01901708509
Sri Lanka,LKA,1986,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.0251839987615
Sri Lanka,LKA,1985,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.0911309798549
Sri Lanka,LKA,1984,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.1711785658383
Sri Lanka,LKA,1983,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.2433796629368
Sri Lanka,LKA,1982,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.3299157947766
Sri Lanka,LKA,1981,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.4347464695381
Sri Lanka,LKA,1980,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.5407926460185
Sri Lanka,LKA,1979,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.6382351152772
Sri Lanka,LKA,1978,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.7144944869684
Sri Lanka,LKA,1977,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.7522407658665
Sri Lanka,LKA,1976,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.7862948188608
Sri Lanka,LKA,1975,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.8343558502447
Sri Lanka,LKA,1974,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.8746822912096
Sri Lanka,LKA,1973,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.8981816247694
Sri Lanka,LKA,1972,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.8917754838187
Sri Lanka,LKA,1971,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.8362751876767
Sri Lanka,LKA,1970,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.7441082068623
Sri Lanka,LKA,1969,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.6372123264942
Sri Lanka,LKA,1968,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.5373057830705
Sri Lanka,LKA,1967,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.4694243949331
Sri Lanka,LKA,1966,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.4341649347596
Sri Lanka,LKA,1965,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.3939484875167
Sri Lanka,LKA,1964,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.3425781130458
Sri Lanka,LKA,1963,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.3410483184516
Sri Lanka,LKA,1962,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.4039574005576
Sri Lanka,LKA,1961,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.472189419998
Sri Lanka,LKA,1960,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.5189957518755
Sri Lanka,LKA,2023,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.52983767782001
Sri Lanka,LKA,2022,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.53038197207178
Sri Lanka,LKA,2021,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.49921157608694
Sri Lanka,LKA,2020,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.44681705912289
Sri Lanka,LKA,2019,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.39223753442194
Sri Lanka,LKA,2018,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.35460896799327
Sri Lanka,LKA,2017,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.34900482157739
